date,sku,warehouse_id,on_hand_qty,on_order_qty,stockout_flag
2023-12-21,SKU0005,4,185,0,0
2023-12-22,SKU0005,4,145,0,0
2023-12-23,SKU0005,4,107,262,0
2023-12-24,SKU0005,4,64,262,0
2023-12-25,SKU0005,4,20,262,0
2023-12-26,SKU0005,4,0,262,1
2023-12-27,SKU0005,4,0,262,1
2023-12-28,SKU0005,4,0,262,1
2023-12-29,SKU0005,4,0,262,1
2023-12-30,SKU0005,4,0,262,1
2023-12-31,SKU0005,4,0,262,1
2023-01-01,SKU0006,1,449,0,0
2023-01-02,SKU0006,1,426,0,0
2023-01-03,SKU0006,1,396,0,0
2023-01-04,SKU0006,1,373,0,0
2023-01-05,SKU0006,1,351,0,0
2023-01-06,SKU0006,1,321,0,0
2023-01-07,SKU0006,1,302,0,0
2023-01-08,SKU0006,1,285,0,0
2023-01-09,SKU0006,1,264,0,0
2023-01-10,SKU0006,1,250,0,0
2023-01-11,SKU0006,1,232,0,0
2023-01-12,SKU0006,1,200,0,0
2023-01-13,SKU0006,1,173,424,0
2023-01-14,SKU0006,1,150,424,0
2023-01-15,SKU0006,1,126,424,0
2023-01-16,SKU0006,1,100,424,0
2023-01-17,SKU0006,1,85,424,0
2023-01-18,SKU0006,1,489,0,0
2023-01-19,SKU0006,1,466,0,0
2023-01-20,SKU0006,1,439,0,0
2023-01-21,SKU0006,1,412,0,0
2023-01-22,SKU0006,1,391,0,0
2023-01-23,SKU0006,1,368,0,0
2023-01-24,SKU0006,1,352,0,0
2023-01-25,SKU0006,1,323,0,0
2023-01-26,SKU0006,1,298,0,0
2023-01-27,SKU0006,1,276,0,0
2023-01-28,SKU0006,1,258,0,0
2023-01-29,SKU0006,1,233,0,0
2023-01-30,SKU0006,1,215,0,0
2023-01-31,SKU0006,1,198,0,0
2023-02-01,SKU0006,1,163,424,0
2023-02-02,SKU0006,1,127,424,0
2023-02-03,SKU0006,1,102,424,0
2023-02-04,SKU0006,1,82,424,0
2023-02-05,SKU0006,1,53,424,0
2023-02-06,SKU0006,1,444,0,0
2023-02-07,SKU0006,1,414,0,0
2023-02-08,SKU0006,1,376,0,0
2023-02-09,SKU0006,1,347,0,0
2023-02-10,SKU0006,1,323,0,0
2023-02-11,SKU0006,1,300,0,0
2023-02-12,SKU0006,1,270,0,0
2023-02-13,SKU0006,1,240,0,0
2023-02-14,SKU0006,1,215,0,0
2023-02-15,SKU0006,1,187,0,0
2023-02-16,SKU0006,1,160,424,0
2023-02-17,SKU0006,1,129,424,0
2023-02-18,SKU0006,1,104,424,0
2023-02-19,SKU0006,1,83,424,0
2023-02-20,SKU0006,1,60,424,0
2023-02-21,SKU0006,1,450,0,0
2023-02-22,SKU0006,1,415,0,0
2023-02-23,SKU0006,1,387,0,0
2023-02-24,SKU0006,1,363,0,0
2023-02-25,SKU0006,1,339,0,0
2023-02-26,SKU0006,1,306,0,0
2023-02-27,SKU0006,1,284,0,0
2023-02-28,SKU0006,1,264,0,0
2023-03-01,SKU0006,1,234,0,0
2023-03-02,SKU0006,1,206,0,0
2023-03-03,SKU0006,1,178,424,0
2023-03-04,SKU0006,1,155,424,0
2023-03-05,SKU0006,1,131,424,0
2023-03-06,SKU0006,1,94,424,0
2023-03-07,SKU0006,1,64,424,0
2023-03-08,SKU0006,1,463,0,0
2023-03-09,SKU0006,1,439,0,0
2023-03-10,SKU0006,1,413,0,0
2023-03-11,SKU0006,1,392,0,0
2023-03-12,SKU0006,1,372,0,0
2023-03-13,SKU0006,1,337,0,0
2023-03-14,SKU0006,1,309,0,0
2023-03-15,SKU0006,1,277,0,0
2023-03-16,SKU0006,1,239,0,0
2023-03-17,SKU0006,1,210,0,0
2023-03-18,SKU0006,1,186,0,0
2023-03-19,SKU0006,1,157,424,0
2023-03-20,SKU0006,1,126,424,0
2023-03-21,SKU0006,1,89,424,0
2023-03-22,SKU0006,1,62,424,0
2023-03-23,SKU0006,1,32,424,0
2023-03-24,SKU0006,1,418,0,0
2023-03-25,SKU0006,1,382,0,0
2023-03-26,SKU0006,1,357,0,0
2023-03-27,SKU0006,1,330,0,0
2023-03-28,SKU0006,1,304,0,0
2023-03-29,SKU0006,1,278,0,0
2023-03-30,SKU0006,1,248,0,0
2023-03-31,SKU0006,1,222,0,0
2023-04-01,SKU0006,1,199,0,0
2023-04-02,SKU0006,1,170,424,0
2023-04-03,SKU0006,1,139,424,0
2023-04-04,SKU0006,1,113,424,0
2023-04-05,SKU0006,1,84,424,0
2023-04-06,SKU0006,1,61,424,0
2023-04-07,SKU0006,1,466,0,0
2023-04-08,SKU0006,1,444,0,0
2023-04-09,SKU0006,1,411,0,0
2023-04-10,SKU0006,1,369,0,0
2023-04-11,SKU0006,1,347,0,0
2023-04-12,SKU0006,1,310,0,0
2023-04-13,SKU0006,1,281,0,0
2023-04-14,SKU0006,1,261,0,0
2023-04-15,SKU0006,1,233,0,0
2023-04-16,SKU0006,1,212,0,0
2023-04-17,SKU0006,1,170,0,0
2023-04-18,SKU0006,1,139,424,0
2023-04-19,SKU0006,1,109,424,0
2023-04-20,SKU0006,1,87,424,0
2023-04-21,SKU0006,1,65,424,0
2023-04-22,SKU0006,1,28,424,0
2023-04-23,SKU0006,1,427,0,0
2023-04-24,SKU0006,1,399,0,0
2023-04-25,SKU0006,1,375,0,0
2023-04-26,SKU0006,1,349,0,0
2023-04-27,SKU0006,1,318,0,0
2023-04-28,SKU0006,1,284,0,0
2023-04-29,SKU0006,1,260,0,0
2023-04-30,SKU0006,1,246,0,0
2023-05-01,SKU0006,1,211,0,0
2023-05-02,SKU0006,1,191,0,0
2023-05-03,SKU0006,1,161,424,0
2023-05-04,SKU0006,1,115,424,0
2023-05-05,SKU0006,1,88,424,0
2023-05-06,SKU0006,1,61,424,0
2023-05-07,SKU0006,1,35,424,0
2023-05-08,SKU0006,1,437,0,0
2023-05-09,SKU0006,1,413,0,0
2023-05-10,SKU0006,1,392,0,0
2023-05-11,SKU0006,1,367,0,0
2023-05-12,SKU0006,1,330,0,0
2023-05-13,SKU0006,1,301,0,0
2023-05-14,SKU0006,1,278,0,0
2023-05-15,SKU0006,1,260,0,0
2023-05-16,SKU0006,1,222,0,0
2023-05-17,SKU0006,1,184,0,0
2023-05-18,SKU0006,1,153,424,0
2023-05-19,SKU0006,1,125,424,0
2023-05-20,SKU0006,1,92,424,0
2023-05-21,SKU0006,1,74,424,0
2023-05-22,SKU0006,1,39,424,0
2023-05-23,SKU0006,1,436,0,0
2023-05-24,SKU0006,1,407,0,0
2023-05-25,SKU0006,1,374,0,0
2023-05-26,SKU0006,1,341,0,0
2023-05-27,SKU0006,1,323,0,0
2023-05-28,SKU0006,1,302,0,0
2023-05-29,SKU0006,1,279,0,0
2023-05-30,SKU0006,1,257,0,0
2023-05-31,SKU0006,1,225,0,0
2023-06-01,SKU0006,1,200,0,0
2023-06-02,SKU0006,1,168,424,0
2023-06-03,SKU0006,1,141,424,0
2023-06-04,SKU0006,1,109,424,0
2023-06-05,SKU0006,1,75,424,0
2023-06-06,SKU0006,1,45,424,0
2023-06-07,SKU0006,1,449,0,0
2023-06-08,SKU0006,1,414,0,0
2023-06-09,SKU0006,1,391,0,0
2023-06-10,SKU0006,1,372,0,0
2023-06-11,SKU0006,1,338,0,0
2023-06-12,SKU0006,1,299,0,0
2023-06-13,SKU0006,1,272,0,0
2023-06-14,SKU0006,1,249,0,0
2023-06-15,SKU0006,1,215,0,0
2023-06-16,SKU0006,1,183,0,0
2023-06-17,SKU0006,1,160,424,0
2023-06-18,SKU0006,1,145,424,0
2023-06-19,SKU0006,1,116,424,0
2023-06-20,SKU0006,1,85,424,0
2023-06-21,SKU0006,1,63,424,0
2023-06-22,SKU0006,1,32,424,0
2023-06-23,SKU0006,1,9,424,0
2023-06-24,SKU0006,1,0,424,1
2023-06-25,SKU0006,1,0,424,1
2023-06-26,SKU0006,1,0,424,1
2023-06-27,SKU0006,1,0,424,1
2023-06-28,SKU0006,1,0,424,1
2023-06-29,SKU0006,1,396,0,0
2023-06-30,SKU0006,1,357,0,0
2023-07-01,SKU0006,1,326,0,0
2023-07-02,SKU0006,1,306,0,0
2023-07-03,SKU0006,1,283,0,0
2023-07-04,SKU0006,1,262,0,0
2023-07-05,SKU0006,1,235,0,0
2023-07-06,SKU0006,1,201,0,0
2023-07-07,SKU0006,1,172,424,0
2023-07-08,SKU0006,1,146,424,0
2023-07-09,SKU0006,1,130,424,0
2023-07-10,SKU0006,1,94,424,0
2023-07-11,SKU0006,1,59,424,0
2023-07-12,SKU0006,1,463,0,0
2023-07-13,SKU0006,1,433,0,0
2023-07-14,SKU0006,1,403,0,0
2023-07-15,SKU0006,1,376,0,0
2023-07-16,SKU0006,1,355,0,0
2023-07-17,SKU0006,1,321,0,0
2023-07-18,SKU0006,1,295,0,0
2023-07-19,SKU0006,1,265,0,0
2023-07-20,SKU0006,1,231,0,0
2023-07-21,SKU0006,1,201,0,0
2023-07-22,SKU0006,1,180,424,0
2023-07-23,SKU0006,1,161,424,0
2023-07-24,SKU0006,1,128,424,0
2023-07-25,SKU0006,1,98,424,0
2023-07-26,SKU0006,1,68,424,0
2023-07-27,SKU0006,1,458,0,0
2023-07-28,SKU0006,1,418,0,0
2023-07-29,SKU0006,1,397,0,0
2023-07-30,SKU0006,1,373,0,0
2023-07-31,SKU0006,1,346,0,0
2023-08-01,SKU0006,1,310,0,0
2023-08-02,SKU0006,1,265,0,0
2023-08-03,SKU0006,1,239,0,0
2023-08-04,SKU0006,1,203,0,0
2023-08-05,SKU0006,1,164,424,0
2023-08-06,SKU0006,1,136,424,0
2023-08-07,SKU0006,1,104,424,0
2023-08-08,SKU0006,1,73,424,0
2023-08-09,SKU0006,1,42,424,0
2023-08-10,SKU0006,1,434,0,0
2023-08-11,SKU0006,1,402,0,0
2023-08-12,SKU0006,1,384,0,0
2023-08-13,SKU0006,1,363,0,0
2023-08-14,SKU0006,1,332,0,0
2023-08-15,SKU0006,1,307,0,0
2023-08-16,SKU0006,1,282,0,0
2023-08-17,SKU0006,1,256,0,0
2023-08-18,SKU0006,1,233,0,0
2023-08-19,SKU0006,1,206,0,0
2023-08-20,SKU0006,1,185,424,0
2023-08-21,SKU0006,1,161,424,0
2023-08-22,SKU0006,1,129,424,0
2023-08-23,SKU0006,1,92,424,0
2023-08-24,SKU0006,1,59,424,0
2023-08-25,SKU0006,1,447,0,0
2023-08-26,SKU0006,1,424,0,0
2023-08-27,SKU0006,1,403,0,0
2023-08-28,SKU0006,1,377,0,0
2023-08-29,SKU0006,1,346,0,0
2023-08-30,SKU0006,1,304,0,0
2023-08-31,SKU0006,1,282,0,0
2023-09-01,SKU0006,1,254,0,0
2023-09-02,SKU0006,1,225,0,0
2023-09-03,SKU0006,1,190,0,0
2023-09-04,SKU0006,1,162,424,0
2023-09-05,SKU0006,1,141,424,0
2023-09-06,SKU0006,1,112,424,0
2023-09-07,SKU0006,1,84,424,0
2023-09-08,SKU0006,1,54,424,0
2023-09-09,SKU0006,1,456,0,0
2023-09-10,SKU0006,1,434,0,0
2023-09-11,SKU0006,1,400,0,0
2023-09-12,SKU0006,1,373,0,0
2023-09-13,SKU0006,1,336,0,0
2023-09-14,SKU0006,1,308,0,0
2023-09-15,SKU0006,1,283,0,0
2023-09-16,SKU0006,1,262,0,0
2023-09-17,SKU0006,1,240,0,0
2023-09-18,SKU0006,1,208,0,0
2023-09-19,SKU0006,1,183,424,0
2023-09-20,SKU0006,1,148,424,0
2023-09-21,SKU0006,1,121,424,0
2023-09-22,SKU0006,1,91,424,0
2023-09-23,SKU0006,1,76,424,0
2023-09-24,SKU0006,1,471,0,0
2023-09-25,SKU0006,1,442,0,0
2023-09-26,SKU0006,1,402,0,0
2023-09-27,SKU0006,1,387,0,0
2023-09-28,SKU0006,1,365,0,0
2023-09-29,SKU0006,1,336,0,0
2023-09-30,SKU0006,1,315,0,0
2023-10-01,SKU0006,1,288,0,0
2023-10-02,SKU0006,1,255,0,0
2023-10-03,SKU0006,1,227,0,0
2023-10-04,SKU0006,1,197,0,0
2023-10-05,SKU0006,1,171,424,0
2023-10-06,SKU0006,1,140,424,0
2023-10-07,SKU0006,1,115,424,0
2023-10-08,SKU0006,1,91,424,0
2023-10-09,SKU0006,1,65,424,0
2023-10-10,SKU0006,1,457,0,0
2023-10-11,SKU0006,1,421,0,0
2023-10-12,SKU0006,1,402,0,0
2023-10-13,SKU0006,1,376,0,0
2023-10-14,SKU0006,1,356,0,0
2023-10-15,SKU0006,1,339,0,0
2023-10-16,SKU0006,1,306,0,0
2023-10-17,SKU0006,1,266,0,0
2023-10-18,SKU0006,1,236,0,0
2023-10-19,SKU0006,1,202,0,0
2023-10-20,SKU0006,1,175,424,0
2023-10-21,SKU0006,1,147,424,0
2023-10-22,SKU0006,1,121,424,0
2023-10-23,SKU0006,1,90,424,0
2023-10-24,SKU0006,1,63,424,0
2023-10-25,SKU0006,1,455,0,0
2023-10-26,SKU0006,1,426,0,0
2023-10-27,SKU0006,1,398,0,0
2023-10-28,SKU0006,1,369,0,0
2023-10-29,SKU0006,1,334,0,0
2023-10-30,SKU0006,1,302,0,0
2023-10-31,SKU0006,1,275,0,0
2023-11-01,SKU0006,1,230,0,0
2023-11-02,SKU0006,1,178,0,0
2023-11-03,SKU0006,1,137,424,0
2023-11-04,SKU0006,1,96,424,0
2023-11-05,SKU0006,1,47,424,0
2023-11-06,SKU0006,1,0,424,1
2023-11-07,SKU0006,1,0,424,1
2023-11-08,SKU0006,1,0,424,1
2023-11-09,SKU0006,1,0,424,1
2023-11-10,SKU0006,1,0,424,1
2023-11-11,SKU0006,1,0,424,1
2023-11-12,SKU0006,1,0,424,1
2023-11-13,SKU0006,1,0,424,1
2023-11-14,SKU0006,1,0,424,1
2023-11-15,SKU0006,1,361,0,0
2023-11-16,SKU0006,1,313,0,0
2023-11-17,SKU0006,1,249,0,0
2023-11-18,SKU0006,1,204,0,0
2023-11-19,SKU0006,1,154,424,0
2023-11-20,SKU0006,1,102,424,0
2023-11-21,SKU0006,1,52,424,0
2023-11-22,SKU0006,1,5,424,0
2023-11-23,SKU0006,1,0,424,1
2023-11-24,SKU0006,1,381,0,0
2023-11-25,SKU0006,1,332,0,0
2023-11-26,SKU0006,1,285,0,0
2023-11-27,SKU0006,1,230,0,0
2023-11-28,SKU0006,1,164,0,0
2023-11-29,SKU0006,1,107,424,0
2023-11-30,SKU0006,1,60,424,0
2023-12-01,SKU0006,1,0,424,1
2023-12-02,SKU0006,1,0,424,1
2023-12-03,SKU0006,1,0,424,1
2023-12-04,SKU0006,1,355,0,0
2023-12-05,SKU0006,1,298,0,0
2023-12-06,SKU0006,1,226,0,0
2023-12-07,SKU0006,1,162,0,0
2023-12-08,SKU0006,1,93,424,0
2023-12-09,SKU0006,1,45,424,0
2023-12-10,SKU0006,1,15,424,0
2023-12-11,SKU0006,1,0,424,1
2023-12-12,SKU0006,1,0,424,1
2023-12-13,SKU0006,1,353,0,0
2023-12-14,SKU0006,1,281,0,0
2023-12-15,SKU0006,1,230,0,0
2023-12-16,SKU0006,1,178,0,0
2023-12-17,SKU0006,1,136,424,0
2023-12-18,SKU0006,1,70,424,0
2023-12-19,SKU0006,1,2,424,0
2023-12-20,SKU0006,1,0,424,1
2023-12-21,SKU0006,1,0,424,1
2023-12-22,SKU0006,1,362,0,0
2023-12-23,SKU0006,1,314,0,0
2023-12-24,SKU0006,1,264,0,0
2023-12-25,SKU0006,1,204,0,0
2023-12-26,SKU0006,1,160,424,0
2023-12-27,SKU0006,1,106,424,0
2023-12-28,SKU0006,1,41,424,0
2023-12-29,SKU0006,1,0,424,1
2023-12-30,SKU0006,1,0,424,1
2023-12-31,SKU0006,1,0,424,1
2023-01-01,SKU0006,2,242,0,0
2023-01-02,SKU0006,2,218,0,0
2023-01-03,SKU0006,2,204,0,0
2023-01-04,SKU0006,2,186,254,0
2023-01-05,SKU0006,2,171,254,0
2023-01-06,SKU0006,2,161,254,0
2023-01-07,SKU0006,2,147,254,0
2023-01-08,SKU0006,2,131,254,0
2023-01-09,SKU0006,2,364,0,0
2023-01-10,SKU0006,2,345,0,0
2023-01-11,SKU0006,2,328,0,0
2023-01-12,SKU0006,2,314,0,0
2023-01-13,SKU0006,2,300,0,0
2023-01-14,SKU0006,2,284,0,0
2023-01-15,SKU0006,2,267,0,0
2023-01-16,SKU0006,2,246,0,0
2023-01-17,SKU0006,2,238,0,0
2023-01-18,SKU0006,2,217,0,0
2023-01-19,SKU0006,2,207,0,0
2023-01-20,SKU0006,2,194,0,0
2023-01-21,SKU0006,2,174,254,0
2023-01-22,SKU0006,2,153,254,0
2023-01-23,SKU0006,2,135,254,0
2023-01-24,SKU0006,2,115,254,0
2023-01-25,SKU0006,2,95,254,0
2023-01-26,SKU0006,2,328,0,0
2023-01-27,SKU0006,2,305,0,0
2023-01-28,SKU0006,2,292,0,0
2023-01-29,SKU0006,2,264,0,0
2023-01-30,SKU0006,2,249,0,0
2023-01-31,SKU0006,2,234,0,0
2023-02-01,SKU0006,2,216,0,0
2023-02-02,SKU0006,2,190,0,0
2023-02-03,SKU0006,2,169,254,0
2023-02-04,SKU0006,2,147,254,0
2023-02-05,SKU0006,2,129,254,0
2023-02-06,SKU0006,2,99,254,0
2023-02-07,SKU0006,2,73,254,0
2023-02-08,SKU0006,2,51,254,0
2023-02-09,SKU0006,2,27,254,0
2023-02-10,SKU0006,2,10,254,0
2023-02-11,SKU0006,2,249,0,0
2023-02-12,SKU0006,2,231,0,0
2023-02-13,SKU0006,2,210,0,0
2023-02-14,SKU0006,2,192,0,0
2023-02-15,SKU0006,2,168,254,0
2023-02-16,SKU0006,2,153,254,0
2023-02-17,SKU0006,2,137,254,0
2023-02-18,SKU0006,2,120,254,0
2023-02-19,SKU0006,2,95,254,0
2023-02-20,SKU0006,2,329,0,0
2023-02-21,SKU0006,2,301,0,0
2023-02-22,SKU0006,2,277,0,0
2023-02-23,SKU0006,2,253,0,0
2023-02-24,SKU0006,2,234,0,0
2023-02-25,SKU0006,2,211,0,0
2023-02-26,SKU0006,2,194,0,0
2023-02-27,SKU0006,2,173,254,0
2023-02-28,SKU0006,2,155,254,0
2023-03-01,SKU0006,2,137,254,0
2023-03-02,SKU0006,2,110,254,0
2023-03-03,SKU0006,2,85,254,0
2023-03-04,SKU0006,2,324,0,0
2023-03-05,SKU0006,2,306,0,0
2023-03-06,SKU0006,2,284,0,0
2023-03-07,SKU0006,2,266,0,0
2023-03-08,SKU0006,2,240,0,0
2023-03-09,SKU0006,2,209,0,0
2023-03-10,SKU0006,2,182,0,0
2023-03-11,SKU0006,2,164,254,0
2023-03-12,SKU0006,2,144,254,0
2023-03-13,SKU0006,2,110,254,0
2023-03-14,SKU0006,2,88,254,0
2023-03-15,SKU0006,2,57,254,0
2023-03-16,SKU0006,2,38,254,0
2023-03-17,SKU0006,2,23,254,0
2023-03-18,SKU0006,2,3,254,0
2023-03-19,SKU0006,2,0,254,1
2023-03-20,SKU0006,2,0,254,1
2023-03-21,SKU0006,2,234,0,0
2023-03-22,SKU0006,2,204,0,0
2023-03-23,SKU0006,2,188,254,0
2023-03-24,SKU0006,2,172,254,0
2023-03-25,SKU0006,2,150,254,0
2023-03-26,SKU0006,2,131,254,0
2023-03-27,SKU0006,2,108,254,0
2023-03-28,SKU0006,2,348,0,0
2023-03-29,SKU0006,2,328,0,0
2023-03-30,SKU0006,2,297,0,0
2023-03-31,SKU0006,2,274,0,0
2023-04-01,SKU0006,2,252,0,0
2023-04-02,SKU0006,2,240,0,0
2023-04-03,SKU0006,2,221,0,0
2023-04-04,SKU0006,2,201,0,0
2023-04-05,SKU0006,2,184,254,0
2023-04-06,SKU0006,2,164,254,0
2023-04-07,SKU0006,2,134,254,0
2023-04-08,SKU0006,2,112,254,0
2023-04-09,SKU0006,2,90,254,0
2023-04-10,SKU0006,2,62,254,0
2023-04-11,SKU0006,2,44,254,0
2023-04-12,SKU0006,2,27,254,0
2023-04-13,SKU0006,2,270,0,0
2023-04-14,SKU0006,2,244,0,0
2023-04-15,SKU0006,2,225,0,0
2023-04-16,SKU0006,2,206,0,0
2023-04-17,SKU0006,2,187,254,0
2023-04-18,SKU0006,2,164,254,0
2023-04-19,SKU0006,2,142,254,0
2023-04-20,SKU0006,2,122,254,0
2023-04-21,SKU0006,2,98,254,0
2023-04-22,SKU0006,2,337,0,0
2023-04-23,SKU0006,2,326,0,0
2023-04-24,SKU0006,2,310,0,0
2023-04-25,SKU0006,2,289,0,0
2023-04-26,SKU0006,2,267,0,0
2023-04-27,SKU0006,2,239,0,0
2023-04-28,SKU0006,2,220,0,0
2023-04-29,SKU0006,2,194,0,0
2023-04-30,SKU0006,2,175,254,0
2023-05-01,SKU0006,2,149,254,0
2023-05-02,SKU0006,2,117,254,0
2023-05-03,SKU0006,2,93,254,0
2023-05-04,SKU0006,2,79,254,0
2023-05-05,SKU0006,2,314,0,0
2023-05-06,SKU0006,2,300,0,0
2023-05-07,SKU0006,2,284,0,0
2023-05-08,SKU0006,2,258,0,0
2023-05-09,SKU0006,2,237,0,0
2023-05-10,SKU0006,2,211,0,0
2023-05-11,SKU0006,2,194,0,0
2023-05-12,SKU0006,2,178,254,0
2023-05-13,SKU0006,2,158,254,0
2023-05-14,SKU0006,2,138,254,0
2023-05-15,SKU0006,2,114,254,0
2023-05-16,SKU0006,2,92,254,0
2023-05-17,SKU0006,2,320,0,0
2023-05-18,SKU0006,2,291,0,0
2023-05-19,SKU0006,2,260,0,0
2023-05-20,SKU0006,2,249,0,0
2023-05-21,SKU0006,2,227,0,0
2023-05-22,SKU0006,2,207,0,0
2023-05-23,SKU0006,2,184,0,0
2023-05-24,SKU0006,2,167,254,0
2023-05-25,SKU0006,2,152,254,0
2023-05-26,SKU0006,2,131,254,0
2023-05-27,SKU0006,2,109,254,0
2023-05-28,SKU0006,2,92,254,0
2023-05-29,SKU0006,2,332,0,0
2023-05-30,SKU0006,2,310,0,0
2023-05-31,SKU0006,2,301,0,0
2023-06-01,SKU0006,2,274,0,0
2023-06-02,SKU0006,2,246,0,0
2023-06-03,SKU0006,2,233,0,0
2023-06-04,SKU0006,2,211,0,0
2023-06-05,SKU0006,2,185,0,0
2023-06-06,SKU0006,2,159,254,0
2023-06-07,SKU0006,2,137,254,0
2023-06-08,SKU0006,2,110,254,0
2023-06-09,SKU0006,2,89,254,0
2023-06-10,SKU0006,2,59,254,0
2023-06-11,SKU0006,2,294,0,0
2023-06-12,SKU0006,2,281,0,0
2023-06-13,SKU0006,2,259,0,0
2023-06-14,SKU0006,2,233,0,0
2023-06-15,SKU0006,2,213,0,0
2023-06-16,SKU0006,2,191,0,0
2023-06-17,SKU0006,2,173,254,0
2023-06-18,SKU0006,2,151,254,0
2023-06-19,SKU0006,2,131,254,0
2023-06-20,SKU0006,2,103,254,0
2023-06-21,SKU0006,2,80,254,0
2023-06-22,SKU0006,2,308,0,0
2023-06-23,SKU0006,2,290,0,0
2023-06-24,SKU0006,2,272,0,0
2023-06-25,SKU0006,2,255,0,0
2023-06-26,SKU0006,2,237,0,0
2023-06-27,SKU0006,2,219,0,0
2023-06-28,SKU0006,2,207,0,0
2023-06-29,SKU0006,2,187,0,0
2023-06-30,SKU0006,2,167,254,0
2023-07-01,SKU0006,2,150,254,0
2023-07-02,SKU0006,2,141,254,0
2023-07-03,SKU0006,2,119,254,0
2023-07-04,SKU0006,2,94,254,0
2023-07-05,SKU0006,2,329,0,0
2023-07-06,SKU0006,2,309,0,0
2023-07-07,SKU0006,2,291,0,0
2023-07-08,SKU0006,2,275,0,0
2023-07-09,SKU0006,2,262,0,0
2023-07-10,SKU0006,2,236,0,0
2023-07-11,SKU0006,2,216,0,0
2023-07-12,SKU0006,2,197,0,0
2023-07-13,SKU0006,2,170,254,0
2023-07-14,SKU0006,2,149,254,0
2023-07-15,SKU0006,2,127,254,0
2023-07-16,SKU0006,2,99,254,0
2023-07-17,SKU0006,2,78,254,0
2023-07-18,SKU0006,2,308,0,0
2023-07-19,SKU0006,2,286,0,0
2023-07-20,SKU0006,2,265,0,0
2023-07-21,SKU0006,2,248,0,0
2023-07-22,SKU0006,2,225,0,0
2023-07-23,SKU0006,2,206,0,0
2023-07-24,SKU0006,2,183,254,0
2023-07-25,SKU0006,2,160,254,0
2023-07-26,SKU0006,2,135,254,0
2023-07-27,SKU0006,2,110,254,0
2023-07-28,SKU0006,2,79,254,0
2023-07-29,SKU0006,2,309,0,0
2023-07-30,SKU0006,2,296,0,0
2023-07-31,SKU0006,2,272,0,0
2023-08-01,SKU0006,2,252,0,0
2023-08-02,SKU0006,2,229,0,0
2023-08-03,SKU0006,2,213,0,0
2023-08-04,SKU0006,2,185,0,0
2023-08-05,SKU0006,2,165,254,0
2023-08-06,SKU0006,2,145,254,0
2023-08-07,SKU0006,2,122,254,0
2023-08-08,SKU0006,2,103,254,0
2023-08-09,SKU0006,2,81,254,0
2023-08-10,SKU0006,2,305,0,0
2023-08-11,SKU0006,2,284,0,0
2023-08-12,SKU0006,2,261,0,0
2023-08-13,SKU0006,2,243,0,0
2023-08-14,SKU0006,2,222,0,0
2023-08-15,SKU0006,2,204,0,0
2023-08-16,SKU0006,2,184,254,0
2023-08-17,SKU0006,2,153,254,0
2023-08-18,SKU0006,2,132,254,0
2023-08-19,SKU0006,2,117,254,0
2023-08-20,SKU0006,2,98,254,0
2023-08-21,SKU0006,2,330,0,0
2023-08-22,SKU0006,2,312,0,0
2023-08-23,SKU0006,2,292,0,0
2023-08-24,SKU0006,2,273,0,0
2023-08-25,SKU0006,2,250,0,0
2023-08-26,SKU0006,2,231,0,0
2023-08-27,SKU0006,2,208,0,0
2023-08-28,SKU0006,2,181,0,0
2023-08-29,SKU0006,2,156,254,0
2023-08-30,SKU0006,2,139,254,0
2023-08-31,SKU0006,2,112,254,0
2023-09-01,SKU0006,2,95,254,0
2023-09-02,SKU0006,2,73,254,0
2023-09-03,SKU0006,2,305,0,0
2023-09-04,SKU0006,2,281,0,0
2023-09-05,SKU0006,2,266,0,0
2023-09-06,SKU0006,2,236,0,0
2023-09-07,SKU0006,2,222,0,0
2023-09-08,SKU0006,2,203,0,0
2023-09-09,SKU0006,2,182,254,0
2023-09-10,SKU0006,2,158,254,0
2023-09-11,SKU0006,2,137,254,0
2023-09-12,SKU0006,2,117,254,0
2023-09-13,SKU0006,2,91,254,0
2023-09-14,SKU0006,2,335,0,0
2023-09-15,SKU0006,2,311,0,0
2023-09-16,SKU0006,2,296,0,0
2023-09-17,SKU0006,2,281,0,0
2023-09-18,SKU0006,2,256,0,0
2023-09-19,SKU0006,2,234,0,0
2023-09-20,SKU0006,2,209,0,0
2023-09-21,SKU0006,2,181,0,0
2023-09-22,SKU0006,2,160,254,0
2023-09-23,SKU0006,2,138,254,0
2023-09-24,SKU0006,2,125,254,0
2023-09-25,SKU0006,2,113,254,0
2023-09-26,SKU0006,2,90,254,0
2023-09-27,SKU0006,2,326,0,0
2023-09-28,SKU0006,2,306,0,0
2023-09-29,SKU0006,2,283,0,0
2023-09-30,SKU0006,2,265,0,0
2023-10-01,SKU0006,2,249,0,0
2023-10-02,SKU0006,2,232,0,0
2023-10-03,SKU0006,2,211,0,0
2023-10-04,SKU0006,2,193,0,0
2023-10-05,SKU0006,2,172,254,0
2023-10-06,SKU0006,2,155,254,0
2023-10-07,SKU0006,2,137,254,0
2023-10-08,SKU0006,2,120,254,0
2023-10-09,SKU0006,2,104,254,0
2023-10-10,SKU0006,2,78,254,0
2023-10-11,SKU0006,2,56,254,0
2023-10-12,SKU0006,2,41,254,0
2023-10-13,SKU0006,2,25,254,0
2023-10-14,SKU0006,2,4,254,0
2023-10-15,SKU0006,2,0,254,1
2023-10-16,SKU0006,2,225,0,0
